9981.27,2.47304,1
9930.9,2.47309,1
9881,2.47288,1
9831.12,2.47259,1
9781.25,2.47243,1
9731.33,2.47238,1
9681.46,2.47247,1
9631.59,2.47234,1
9581.73,2.47221,1
9531.69,2.4722,1
9484.03,2.47214,1
9432.56,2.47208,1
9382.33,2.47178,1
9332.37,2.47166,1
9282.36,2.47147,1
9232.59,2.47128,1
9182.67,2.47112,1
9132.93,2.47115,1
9083.38,2.47089,1
9033.45,2.47073,1
8983.4,2.4707,1
8934.66,2.47054,1
8885.27,2.47021,1
8833.76,2.47002,1
8784.01,2.46991,1
8734.08,2.46981,1
8684.32,2.46977,1
8634.61,2.46938,1
8584.5,2.46905,1
8534.68,2.46884,1
8484.99,2.46856,1
8434.9,2.46835,1
8386.23,2.46816,1
8336.8,2.46839,1
8285.38,2.46785,1
8235.49,2.46761,1
8185.84,2.4675,1
8135.74,2.46745,1
8086.08,2.46731,1
8036.18,2.46702,1
7986.17,2.46685,1
7936.36,2.46654,1
7886.59,2.46629,1
7837.19,2.46616,1
7788.72,2.46601,1
7736.93,2.4657,1
7687.12,2.46546,1
7636.95,2.46538,1
7587.32,2.46543,1
7537.45,2.46544,1
7487.44,2.46526,1
7437.73,2.46482,1
7387.78,2.46455,1
7338.07,2.4642,1
7290.59,2.46403,1
7238.3,2.4638,1
7188.46,2.46356,1
7138.5,2.46352,1
7088.57,2.46311,1
7038.84,2.46283,1
6988.91,2.46269,1
6938.95,2.46237,1
6889.32,2.46222,1
6839.43,2.46192,1
6789.54,2.46175,1
6741.48,2.46163,1
6690.22,2.46123,1
6639.81,2.46081,1
6589.85,2.46041,1
6540.13,2.46024,1
6490.12,2.46007,1
6440.44,2.45989,1
6390.65,2.45944,1
6340.6,2.45916,1
6290.62,2.45881,1
6241.03,2.45853,1
6192.47,2.45822,1
6142.27,2.45797,1
6091.24,2.45758,1
6041.59,2.45721,1
5991.63,2.45733,1
5941.79,2.45697,1
5891.87,2.4567,1
5841.97,2.45628,1
5792.15,2.45601,1
5742.39,2.45577,1
5692.57,2.45528,1
5643.43,2.45494,1
5594.06,2.45449,1
5542.83,2.45413,1
5492.94,2.45358,1
5443.09,2.45337,1
5393.12,2.45288,1
5343.28,2.45262,1
5293.39,2.45226,1
5243.73,2.4518,1
5193.59,2.45135,1
5143.92,2.45101,1
5094.53,2.4505,1
5046.01,2.45008,1
4994.45,2.44949,1
4944.36,2.44907,1
4894.55,2.44863,1
4844.81,2.44808,1
4794.72,2.44765,1
4744.91,2.44732,1
4695.07,2.44686,1
4645,2.44611,1
4595.3,2.44555,1
4545.94,2.44513,1
4497.61,2.4445,1
4445.7,2.44394,1
4395.79,2.44355,1
4346.17,2.44289,1
4296.24,2.44233,1
4246.43,2.44146,1
4196.57,2.44075,1
4146.5,2.44004,1
4096.7,2.43921,1
4046.96,2.43844,1
3999.22,2.43768,1
3947.05,2.43686,1
3897.19,2.43605,1
3847.33,2.43517,1
3797.36,2.43412,1
3747.56,2.43317,1
3697.68,2.43246,1
3647.99,2.4314,1
3597.98,2.43033,1
3548.05,2.4293,1
3498.16,2.42823,1
3449.83,2.42719,1
3399.45,2.42597,1
3348.63,2.42476,1
3298.84,2.42342,1
3248.81,2.42194,1
3198.88,2.42058,1
3149.04,2.41904,1
3099.37,2.41748,1
3049.15,2.41587,1
2999.61,2.41417,1
2949.49,2.41255,1
2900.68,2.41054,1
2851.12,2.40821,1
2799.96,2.40609,1
2750.08,2.40359,1
2700.36,2.40102,1
2650.37,2.39853,1
2600.55,2.3958,1
2550.44,2.39281,1
2500.85,2.38945,1
2450.85,2.386,1
2400.92,2.38217,1
2351.75,2.37829,1
2303.11,2.37404,1
2251.36,2.36928,1
2201.49,2.36398,1
2151.7,2.35846,1
2101.64,2.35193,1
2051.92,2.34538,1
2002.03,2.33802,1
1952.14,2.32983,1
1902.21,2.32093,1
1852.29,2.31113,1
1804.89,2.30087,1
1752.8,2.28831,1
1702.66,2.27529,1
1652.84,2.26126,1
1603.06,2.24539,1
1553.18,2.22816,1
1503.32,2.20911,1
1453.44,2.18838,1
1403.43,2.16549,1
1353.61,2.1407,1
1303.79,2.11354,1
1256.23,2.08512,1
1204.07,2.05114,1
1154,2.0158,1
1104.41,1.97741,1
1054.33,1.93599,1
1004.42,1.89154,1
954.685,1.84362,1
904.744,1.79217,1
854.833,1.73754,1
805.051,1.67932,1
755.153,1.61788,1
707.268,1.55547,1
655.935,1.48413,1
605.495,1.41049,1
555.727,1.33346,1
505.727,1.25122,1
456.061,1.16567,1
406.065,1.07367,1
356.292,0.97548,1
306.289,0.8694,1
256.581,0.75442,1
206.727,0.63086,1
157.602,0.50309,1
108.432,0.37343,1
56.9763,0.2371,1
6.90851,0.10394,1
-42.6378,-0.02853,1
-92.8482,-0.16185,1
-142.485,-0.29328,1
-192.272,-0.42245,1
-242.422,-0.54897,1
-292.145,-0.67232,1
-342.067,-0.79189,1
-391.269,-0.90509,1
-440.128,-1.01094,1
-491.599,-1.11628,1
-541.524,-1.21224,1
-591.26,-1.30195,1
-641.305,-1.38638,1
-691.057,-1.46522,1
-741.174,-1.5397,1
-790.85,-1.6093,1
-840.786,-1.67447,1
-890.715,-1.73573,1
-938.099,-1.79033,1
-990.494,-1.8459,1
-1040.31,-1.89536,1
-1090.16,-1.94101,1
-1140.04,-1.98315,1
-1189.94,-2.0221,1
-1239.8,-2.05762,1
-1289.69,-2.09033,1
-1339.41,-2.11985,1
-1389.41,-2.14731,1
-1439.38,-2.17199,1
-1487.28,-2.19358,1
-1538.6,-2.2149,1
-1588.93,-2.23365,1
-1638.73,-2.25082,1
-1688.76,-2.26615,1
-1738.47,-2.28022,1
-1788.38,-2.293,1
-1838.12,-2.3047,1
-1887.98,-2.31532,1
-1937.9,-2.32482,1
-1988.05,-2.33363,1
-2036.63,-2.34139,1
-2086.23,-2.34849,1
-2137.48,-2.35553,1
-2187.22,-2.3614,1
-2237.3,-2.36693,1
-2287.24,-2.37201,1
-2337.1,-2.37666,1
-2386.74,-2.38112,1
-2436.79,-2.38498,1
-2486.56,-2.38872,1
-2536.5,-2.39213,1
-2585.77,-2.39529,1
-2634.32,-2.39806,1
-2686.19,-2.40086,1
-2735.93,-2.40346,1
-2785.93,-2.40596,1
-2835.78,-2.4084,1
-2885.59,-2.41048,1
-2935.41,-2.41227,1
-2985.34,-2.41412,1
-3035.28,-2.41598,1
-3085.08,-2.41762,1
-3132.7,-2.41921,1
-3184.87,-2.42092,1
-3234.69,-2.42244,1
-3284.51,-2.4238,1
-3334.69,-2.42519,1
-3384.26,-2.42644,1
-3434.22,-2.42765,1
-3484.05,-2.42901,1
-3534.06,-2.43005,1
-3583.73,-2.43111,1
-3633.85,-2.43226,1
-3681.77,-2.43334,1
-3732.94,-2.43437,1
-3783.25,-2.4353,1
-3833.23,-2.43625,1
-3883.09,-2.43719,1
-3933.15,-2.43823,1
-3982.77,-2.43888,1
-4032.83,-2.43966,1
-4082.42,-2.44042,1
-4132.37,-2.44129,1
-4182.22,-2.44193,1
-4231.09,-2.44255,1
-4280.08,-2.44312,1
-4331.99,-2.44393,1
-4381.68,-2.44467,1
-4431.71,-2.44529,1
-4481.39,-2.44602,1
-4531.48,-2.4465,1
-4581.26,-2.44717,1
-4631.1,-2.44795,1
-4680.89,-2.44837,1
-4730.85,-2.4488,1
-4778.3,-2.44921,1
-4830.61,-2.44986,1
-4880.59,-2.45018,1
-4930.15,-2.45073,1
-4980.39,-2.45131,1
-5030.01,-2.45174,1
-5080.05,-2.45241,1
-5129.95,-2.45266,1
-5179.81,-2.45304,1
-5229.62,-2.4533,1
-5279.6,-2.45383,1
-5327.81,-2.45429,1
-5378.14,-2.45466,1
-5429.05,-2.45506,1
-5478.78,-2.45544,1
-5528.84,-2.45605,1
-5578.62,-2.45641,1
-5628.82,-2.45681,1
-5678.36,-2.45712,1
-5728.32,-2.4574,1
-5778.2,-2.45778,1
-5828.07,-2.45817,1
-5876.73,-2.45834,1
-5926.46,-2.45879,1
-5977.67,-2.45924,1
-6027.47,-2.45943,1
-6077.45,-2.46004,1
-6127.31,-2.46049,1
-6177.18,-2.46086,1
-6226.99,-2.4613,1
-6277,-2.46143,1
-6326.9,-2.46158,1
-6376.66,-2.46219,1
-6425.9,-2.46225,1
-6474.44,-2.46259,1
-6526.24,-2.46298,1
-6576.15,-2.4631,1
-6626.05,-2.46335,1
-6675.8,-2.46356,1
-6725.94,-2.46375,1
-6775.57,-2.46407,1
-6825.42,-2.46442,1
-6875.26,-2.46459,1
-6925.3,-2.46487,1
-6972.61,-2.4651,1
-7024.82,-2.46538,1
-7074.93,-2.46566,1
-7124.67,-2.46599,1
-7174.58,-2.4664,1
-7224.46,-2.46654,1
-7274.44,-2.4669,1
-7324.15,-2.4672,1
-7374.09,-2.46742,1
-7424.01,-2.46764,1
-7473.87,-2.46782,1
-7521.86,-2.46798,1
-7573.06,-2.46829,1
-7623.3,-2.46854,1
-7673.38,-2.46883,1
-7723.25,-2.46904,1
-7772.98,-2.46918,1
-7822.92,-2.46946,1
-7872.86,-2.46966,1
-7922.92,-2.46992,1
-7972.42,-2.47015,1
-8022.41,-2.47043,1
-8070.76,-2.4707,1
-8121.17,-2.47087,1
-8172.02,-2.47106,1
-8221.85,-2.4712,1
-8271.78,-2.47128,1
-8321.63,-2.47158,1
-8371.51,-2.47191,1
-8421.25,-2.4722,1
-8471.23,-2.47226,1
-8521.02,-2.47216,1
-8571,-2.47221,1
-8619.76,-2.47224,1
-8669.1,-2.47246,1
-8720.61,-2.47256,1
-8770.45,-2.47294,1
-8820.23,-2.47308,1
-8870.06,-2.47334,1
-8919.97,-2.47366,1
-8969.9,-2.47383,1
-9019.77,-2.474,1
-9069.5,-2.47415,1
-9119.31,-2.47412,1
-9168.98,-2.47442,1
-9217.24,-2.47469,1
-9268.89,-2.47483,1
-9318.95,-2.475,1
-9368.76,-2.47507,1
-9418.45,-2.47534,1
-9468.45,-2.47559,1
-9518.11,-2.47584,1
-9568.22,-2.47591,1
-9618.07,-2.47611,1
-9667.98,-2.47642,1
-9715.29,-2.47645,1
-9767.61,-2.47664,1
-9817.51,-2.47686,1
-9867.27,-2.47712,1
-9917.12,-2.47715,1
-9967.18,-2.47744,1
-9975.17,-2.47743,1
-9922.72,-2.47738,-1
-9872.51,-2.47744,-1
-9822.69,-2.47733,-1
-9772.43,-2.47691,-1
-9724.19,-2.47679,-1
-9672.47,-2.47683,-1
-9622.31,-2.47672,-1
-9572.32,-2.47668,-1
-9521.95,-2.47646,-1
-9472.18,-2.47615,-1
-9422.19,-2.47609,-1
-9372.03,-2.47579,-1
-9322.24,-2.47586,-1
-9272.17,-2.47563,-1
-9222.13,-2.47539,-1
-9173.57,-2.47525,-1
-9123.02,-2.47509,-1
-9071.89,-2.4747,-1
-9022.01,-2.47462,-1
-8971.87,-2.47449,-1
-8921.76,-2.47434,-1
-8872.19,-2.47429,-1
-8821.87,-2.47419,-1
-8771.97,-2.47394,-1
-8722.06,-2.47371,-1
-8671.83,-2.47362,-1
-8623.52,-2.47329,-1
-8572.72,-2.47314,-1
-8522.1,-2.47302,-1
-8471.63,-2.47296,-1
-8421.83,-2.47264,-1
-8371.83,-2.47264,-1
-8321.88,-2.4724,-1
-8271.65,-2.47209,-1
-8221.91,-2.47193,-1
-8171.65,-2.47171,-1
-8121.85,-2.47135,-1
-8072.95,-2.47131,-1
-8023.39,-2.47107,-1
-7971.67,-2.47061,-1
-7921.81,-2.47055,-1
-7871.78,-2.47025,-1
-7821.87,-2.47009,-1
-7771.47,-2.46975,-1
-7721.54,-2.46962,-1
-7671.68,-2.46951,-1
-7621.49,-2.46931,-1
-7571.48,-2.46907,-1
-7524.16,-2.46888,-1
-7471.85,-2.46857,-1
-7421.59,-2.46831,-1
-7371.78,-2.46803,-1
-7321.55,-2.46803,-1
-7271.51,-2.46767,-1
-7221.71,-2.46746,-1
-7171.56,-2.46714,-1
-7121.71,-2.46686,-1
-7071.62,-2.46664,-1
-7021.83,-2.46645,-1
-6973.61,-2.46617,-1
-6921.64,-2.46615,-1
-6871.72,-2.466,-1
-6821.66,-2.46579,-1
-6771.41,-2.46567,-1
-6721.72,-2.46544,-1
-6671.4,-2.46503,-1
-6621.47,-2.46456,-1
-6571.49,-2.46417,-1
-6521.68,-2.46395,-1
-6471.62,-2.46353,-1
-6423.21,-2.46333,-1
-6372.61,-2.46299,-1
-6321.5,-2.46267,-1
-6271.62,-2.46247,-1
-6221.51,-2.46224,-1
-6171.71,-2.4618,-1
-6121.45,-2.46159,-1
-6071.45,-2.46116,-1
-6021.68,-2.46088,-1
-5971.47,-2.46058,-1
-5921.44,-2.46024,-1
-5872.65,-2.45991,-1
-5822.93,-2.45955,-1
-5771.55,-2.4593,-1
-5721.49,-2.4589,-1
-5671.5,-2.45856,-1
-5621.59,-2.45827,-1
-5571.56,-2.45795,-1
-5521.37,-2.45748,-1
-5471.43,-2.45709,-1
-5421.65,-2.45656,-1
-5371.35,-2.45631,-1
-5322.07,-2.45586,-1
-5274.05,-2.45553,-1
-5221.39,-2.45508,-1
-5171.53,-2.45456,-1
-5121.6,-2.45425,-1
-5071.54,-2.4537,-1
-5021.41,-2.45335,-1
-4971.51,-2.453,-1
-4921.49,-2.45247,-1
-4871.37,-2.4518,-1
-4821.44,-2.45138,-1
-4773.32,-2.45105,-1
-4722.06,-2.45042,-1
-4671.5,-2.4498,-1
-4621.51,-2.4493,-1
-4571.28,-2.4488,-1
-4521.45,-2.44806,-1
-4471.47,-2.44758,-1
-4421.36,-2.4469,-1
-4371.42,-2.44645,-1
-4321.45,-2.44575,-1
-4271.35,-2.44509,-1
-4223.02,-2.44459,-1
-4172.49,-2.44377,-1
-4121.42,-2.44306,-1
-4071.54,-2.44225,-1
-4021.5,-2.44145,-1
-3971.28,-2.44066,-1
-3921.38,-2.43996,-1
-3871.5,-2.43911,-1
-3821.37,-2.43828,-1
-3771.31,-2.43729,-1
-3721.49,-2.43638,-1
-3672.07,-2.43533,-1
-3623.2,-2.43417,-1
-3571.51,-2.43323,-1
-3521.44,-2.43213,-1
-3471.46,-2.43102,-1
-3421.31,-2.42979,-1
-3371.42,-2.42856,-1
-3321.44,-2.42714,-1
-3271.31,-2.4258,-1
-3221.32,-2.42437,-1
-3171.35,-2.42295,-1
-3124.62,-2.4215,-1
-3071.46,-2.41997,-1
-3021.4,-2.4181,-1
-2971.51,-2.4163,-1
-2921.44,-2.41438,-1
-2871.33,-2.4123,-1
-2821.5,-2.41021,-1
-2771.36,-2.40808,-1
-2721.36,-2.40554,-1
-2671.46,-2.40301,-1
-2621.35,-2.40028,-1
-2573.86,-2.39743,-1
-2521.5,-2.39424,-1
-2471.31,-2.39083,-1
-2421.4,-2.3872,-1
-2371.3,-2.38305,-1
-2321.4,-2.37879,-1
-2271.48,-2.37406,-1
-2221.38,-2.36907,-1
-2171.36,-2.36368,-1
-2121.3,-2.35761,-1
-2071.44,-2.35107,-1
-2023.98,-2.34428,-1
-1971.97,-2.33609,-1
-1921.43,-2.32733,-1
-1871.36,-2.31767,-1
-1821.36,-2.30728,-1
-1771.45,-2.29575,-1
-1721.25,-2.28298,-1
-1671.4,-2.26915,-1
-1621.35,-2.25405,-1
-1571.46,-2.23714,-1
-1521.37,-2.21875,-1
-1473.46,-2.19931,-1
-1421.76,-2.17655,-1
-1371.52,-2.15198,-1
-1321.44,-2.12539,-1
-1271.19,-2.09629,-1
-1221.41,-2.06503,-1
-1171.39,-2.03047,-1
-1121.37,-1.99313,-1
-1071.38,-1.95263,-1
-1021.38,-1.90895,-1
-971.279,-1.86197,-1
-922.957,-1.8135,-1
-872.5,-1.75894,-1
-821.356,-1.70085,-1
-771.422,-1.64024,-1
-721.349,-1.57539,-1
-671.517,-1.50741,-1
-621.342,-1.43532,-1
-571.462,-1.35946,-1
-521.323,-1.27887,-1
-471.4,-1.19349,-1
-421.309,-1.10377,-1
-371.83,-1.00788,-1
-323.489,-0.90709,-1
-271.445,-0.78948,-1
-221.342,-0.66845,-1
-171.321,-0.53879,-1
-121.588,-0.40799,-1
-71.3552,-0.27437,-1
-21.5388,-0.14189,-1
28.4511,-0.00808,-1
78.5568,0.1256,-1
128.572,0.25766,-1
178.1,0.3873,-1
226.726,0.51114,-1
278.475,0.64037,-1
328.496,0.76192,-1
378.562,0.87785,-1
428.582,0.98823,-1
478.642,1.09244,-1
528.542,1.18966,-1
578.633,1.28123,-1
628.552,1.36711,-1
678.513,1.4477,-1
726.204,1.51973,-1
778.776,1.59442,-1
828.491,1.66098,-1
878.689,1.72295,-1
928.507,1.78143,-1
978.612,1.83578,-1
1028.72,1.88599,-1
1078.44,1.93288,-1
1128.58,1.97587,-1
1178.68,2.01573,-1
1228.59,2.05211,-1
1276.65,2.0842,-1
1328.07,2.11542,-1
1378.56,2.14341,-1
1428.65,2.16896,-1
1478.57,2.19205,-1
1528.55,2.21281,-1
1578.89,2.23213,-1
1628.59,2.24922,-1
1678.74,2.26501,-1
1728.64,2.27936,-1
1778.44,2.29243,-1
1827.07,2.30397,-1
1877.44,2.31486,-1
1928.72,2.32493,-1
1978.49,2.33374,-1
2028.63,2.34186,-1
2078.67,2.3494,-1
2128.63,2.35614,-1
2178.78,2.36225,-1
2228.61,2.36783,-1
2278.6,2.37301,-1
2328.56,2.37768,-1
2378.1,2.38196,-1
2426.69,2.38588,-1
2478.68,2.38975,-1
2528.67,2.39334,-1
2578.51,2.39658,-1
2628.56,2.39956,-1
2678.5,2.40238,-1
2728.77,2.40486,-1
2778.73,2.40731,-1
2828.61,2.40963,-1
2878.53,2.41171,-1
2926.16,2.41369,-1
2978.51,2.41566,-1
3028.74,2.41755,-1
3078.46,2.41931,-1
3128.64,2.4209,-1
3178.54,2.42234,-1
3228.56,2.42393,-1
3278.64,2.42529,-1
3328.71,2.42655,-1
3378.53,2.42789,-1
3428.69,2.4291,-1
3476.58,2.43036,-1
3528.11,2.43162,-1
3578.51,2.4327,-1
3628.76,2.43369,-1
3678.72,2.43477,-1
3728.5,2.43574,-1
3778.6,2.43661,-1
3828.52,2.4376,-1
3878.56,2.4385,-1
3928.64,2.43935,-1
3978.53,2.44036,-1
4027.17,2.44098,-1
4077.58,2.44186,-1
4128.43,2.44254,-1
4178.6,2.44332,-1
4228.69,2.44404,-1
4278.68,2.44474,-1
4328.52,2.44551,-1
4378.5,2.44602,-1
4428.62,2.44654,-1
4478.61,2.44728,-1
4528.66,2.44808,-1
4577.68,2.44895,-1
4627.11,2.44979,-1
4678.69,2.45042,-1
4728.67,2.45094,-1
4778.55,2.45139,-1
4828.59,2.45184,-1
4878.53,2.4524,-1
4928.78,2.45298,-1
4978.6,2.4533,-1
5028.46,2.45371,-1
5078.59,2.45415,-1
5125.98,2.45453,-1
5178.52,2.45503,-1
5228.84,2.45544,-1
5278.63,2.45596,-1
5328.68,2.45626,-1
5378.66,2.45676,-1
5428.54,2.45714,-1
5478.46,2.45768,-1
5528.73,2.4581,-1
5578.45,2.45859,-1
5628.46,2.45887,-1
5676.17,2.45917,-1
5728.52,2.45965,-1
5778.53,2.4599,-1
5828.47,2.46033,-1
5878.52,2.46068,-1
5928.54,2.46095,-1
5978.41,2.46119,-1
6028.53,2.46152,-1
6078.59,2.4619,-1
6128.57,2.46228,-1
6178.33,2.46248,-1
6226.74,2.4628,-1
6277.81,2.46312,-1
6328.62,2.46342,-1
6378.66,2.46391,-1
6428.42,2.46404,-1
6478.46,2.46437,-1
6528.5,2.46467,-1
6578.47,2.46496,-1
6628.72,2.46524,-1
6678.37,2.46555,-1
6728.48,2.46582,-1
6776.92,2.46606,-1
6827.39,2.46634,-1
6878.67,2.4666,-1
6928.59,2.46685,-1
6978.36,2.46698,-1
7028.59,2.46714,-1
7078.59,2.46721,-1
7128.63,2.46761,-1
7178.5,2.46783,-1
7228.45,2.46803,-1
7278.48,2.46833,-1
7327.51,2.46845,-1
7377.14,2.46869,-1
7428.55,2.46898,-1
7478.63,2.46914,-1
7528.53,2.46942,-1
7578.45,2.4698,-1
7628.47,2.47019,-1
7678.47,2.47037,-1
7728.55,2.47031,-1
7778.66,2.47061,-1
7828.33,2.4707,-1
7878.07,2.47077,-1
7926.69,2.47121,-1
7978.45,2.47143,-1
8028.58,2.47172,-1
8078.47,2.47184,-1
8128.46,2.47204,-1
8178.45,2.47216,-1
8228.51,2.47252,-1
8278.42,2.47272,-1
8328.48,2.47303,-1
8378.7,2.47321,-1
8425.95,2.47334,-1
8478.35,2.47342,-1
8528.61,2.47372,-1
8578.55,2.47395,-1
8628.42,2.47403,-1
8678.54,2.47431,-1
8728.4,2.47456,-1
8778.54,2.47476,-1
8828.32,2.47491,-1
8878.55,2.47516,-1
8928.58,2.47528,-1
8975.98,2.4756,-1
9028.48,2.47567,-1
9078.54,2.47575,-1
9128.43,2.47586,-1
9178.56,2.47616,-1
9228.33,2.47656,-1
9278.58,2.47656,-1
9328.44,2.47675,-1
9378.57,2.47699,-1
9428.37,2.47714,-1
9478.47,2.47727,-1
9526.43,2.47749,-1
9577.82,2.47765,-1
9628.43,2.47785,-1
9678.25,2.4779,-1
9728.52,2.47805,-1
9778.56,2.47827,-1
9828.45,2.47841,-1
9878.33,2.47874,-1
9928.23,2.47893,-1
9978.49,2.47912,-1
